Subject,ItemNo,Reaction.Time,Condition,item_num
ouh082,23,476,related,Odd
ouh082,23,455.0000000000582,unrelated,Odd
ouh082,24,494.0000000000582,unrelated,Even
ouh082,24,472.9999999999418,related,Even
ouh082,25,468,related,Odd
ouh082,25,537,unrelated,Odd
ouh082,26,477,unrelated,Even
ouh082,26,513,related,Even
ouh082,27,568,related,Odd
ouh082,27,577,unrelated,Odd
ouh082,28,500,unrelated,Even
ouh082,28,510,related,Even
ouh082,29,520,unrelated,Odd
ouh082,29,519,related,Odd
ouh082,30,608,unrelated,Even
ouh082,30,612.9999999998836,related,Even
ouh082,31,680,unrelated,Odd
ouh082,31,516,related,Odd
ouh082,32,655,related,Even
ouh082,32,517,unrelated,Even
ouh082,33,550.0000000000146,related,Odd
ouh082,33,724,unrelated,Odd
ouh082,34,592.9999999999418,unrelated,Even
ouh082,34,484,related,Even
ouh082,35,517,unrelated,Odd
ouh082,35,504,related,Odd
ouh082,36,459.9999999999418,related,Even
ouh082,36,614.9999999999418,unrelated,Even
ouh082,37,517,related,Odd
ouh082,37,468,unrelated,Odd
ouh082,38,524,unrelated,Even
ouh082,38,643,related,Even
ouh082,39,480,unrelated,Odd
ouh082,39,509,related,Odd
ouh082,40,589.0000000000073,unrelated,Even
ouh082,40,575.9999999999709,related,Even
ovp144,1,594.9999999998836,related,Odd
ovp144,1,565,unrelated,Odd
ovp144,2,600,related,Even
ovp144,2,766,unrelated,Even
ovp144,3,582.9999999999418,related,Odd
ovp144,3,1674,unrelated,Odd
ovp144,4,729,unrelated,Even
ovp144,4,854,related,Even
ovp144,5,666.9999999999418,unrelated,Odd
ovp144,5,535,related,Odd
ovp144,6,623,unrelated,Even
ovp144,6,427,related,Even
ovp144,7,1207,unrelated,Odd
ovp144,7,804,related,Odd
ovp144,8,541,related,Even
ovp144,8,867,unrelated,Even
ovp144,9,703,unrelated,Odd
ovp144,10,640,related,Even
ovp144,11,538,related,Odd
ovp144,11,808.9999999995343,unrelated,Odd
ovp144,12,741,unrelated,Even
ovp144,12,2010,related,Even
ovp144,14,656,unrelated,Even
ovp144,15,1656,unrelated,Odd
ovp144,15,666.0000000004657,related,Odd
ovp144,16,714,related,Even
ovp144,16,1416,unrelated,Even
ovp144,17,624.0000000004657,related,Odd
ovp144,18,547,related,Even
ovp144,18,593.0000000009313,unrelated,Even
ovp144,19,484,related,Odd
ovp144,19,693,unrelated,Odd
ovp144,20,1335,related,Even
ovp144,20,757.0000000004657,unrelated,Even
ovp144,21,928,related,Odd
ovp144,21,1125.9999999990687,unrelated,Odd
ovp144,23,1620,related,Odd
ovp144,23,766.0000000004657,unrelated,Odd
ovp144,24,592.9999999995343,unrelated,Even
ovp144,25,562,unrelated,Odd
ovp144,25,545,related,Odd
ovp144,26,564,related,Even
ovp144,26,737,unrelated,Even
ovp144,27,1359,related,Odd
ovp144,27,700,unrelated,Odd
ovp144,28,704.0000000001164,related,Even
ovp144,28,621,unrelated,Even
ovp144,29,734,unrelated,Odd
ovp144,29,532,related,Odd
ovp144,30,1104,unrelated,Even
ovp144,30,892,related,Even
ovp144,31,703.0000000000582,related,Odd
ovp144,31,1197,unrelated,Odd
ovp144,32,1019,unrelated,Even
ovp144,32,637,related,Even
ovp144,33,587,unrelated,Odd
ovp144,34,666,related,Even
ovp144,34,676.0000000001164,unrelated,Even
ovp144,35,1390,related,Odd
ovp144,35,716,unrelated,Odd
ovp144,36,547,related,Even
ovp144,36,552,unrelated,Even
ovp144,38,648,related,Even
ovp144,39,876.9999999998836,related,Odd
ovp144,39,1172,unrelated,Odd
ovp144,40,755,related,Even
ovp144,40,965,unrelated,Even
pcn213,1,1746,unrelated,Odd
pcn213,1,676,related,Odd
pcn213,2,795,related,Even
pcn213,2,692,unrelated,Even
pcn213,3,888,unrelated,Odd
pcn213,3,665,related,Odd
pcn213,4,814,unrelated,Even
pcn213,4,776,related,Even
pcn213,5,578,related,Odd
pcn213,5,631,unrelated,Odd
pcn213,6,841,related,Even
pcn213,6,863,unrelated,Even
pcn213,7,776,related,Odd
pcn213,7,637,unrelated,Odd
pcn213,8,557,related,Even
pcn213,8,607,unrelated,Even
pcn213,9,630,unrelated,Odd
pcn213,9,566,related,Odd
pcn213,10,677,unrelated,Even
pcn213,10,687,related,Even
pcn213,11,551,related,Odd
pcn213,11,645,unrelated,Odd
pcn213,12,633,related,Even
pcn213,12,620,unrelated,Even
pcn213,13,823,related,Odd
pcn213,13,698,unrelated,Odd
pcn213,14,538,related,Even
pcn213,14,912,unrelated,Even
pcn213,15,798,unrelated,Odd
pcn213,15,563,related,Odd
pcn213,16,809,unrelated,Even
pcn213,16,659,related,Even
pcn213,17,564,unrelated,Odd
pcn213,17,538,related,Odd
pcn213,18,662,unrelated,Even
pcn213,18,583,related,Even
pcn213,19,680,unrelated,Odd
pcn213,19,699,related,Odd
pcn213,20,982,unrelated,Even
pcn213,20,680,related,Even
pcn213,21,600,unrelated,Odd
pcn213,21,729,related,Odd
pcn213,22,702,unrelated,Even
pcn213,22,572,related,Even
pcn213,23,600,unrelated,Odd
pcn213,23,829,related,Odd
pcn213,24,781,related,Even
pcn213,24,700,unrelated,Even
pcn213,25,988,related,Odd
pcn213,25,690,unrelated,Odd
pcn213,26,648,related,Even
pcn213,26,650,unrelated,Even
pcn213,27,808,unrelated,Odd
pcn213,27,672,related,Odd
pcn213,28,592,related,Even
pcn213,28,571,unrelated,Even
pcn213,29,516,related,Odd
pcn213,29,708,unrelated,Odd
pcn213,30,1083,unrelated,Even
pcn213,30,921,related,Even
pcn213,31,570,related,Odd
pcn213,31,762,unrelated,Odd
pcn213,32,896,related,Even
pcn213,32,868,unrelated,Even
pcn213,33,1018,related,Odd
pcn213,33,749,unrelated,Odd
pcn213,34,742,related,Even
pcn213,34,975,unrelated,Even
pcn213,35,726,related,Odd
pcn213,35,739,unrelated,Odd
pcn213,36,843,related,Even
pcn213,36,1562,unrelated,Even
pcn213,37,872,related,Odd
pcn213,37,616,unrelated,Odd
pcn213,38,742,related,Even
pcn213,38,750,unrelated,Even
pcn213,39,874,related,Odd
pcn213,39,1658,unrelated,Odd
pcn213,40,867,unrelated,Even
pcn213,40,711,related,Even
pgp175,1,710,unrelated,Odd
pgp175,1,717,related,Odd
pgp175,2,851,unrelated,Even
pgp175,2,768.9999999998836,related,Even
pgp175,3,803,unrelated,Odd
pgp175,3,630.0000000000582,related,Odd
pgp175,4,801,related,Even
pgp175,4,672,unrelated,Even
pgp175,5,832,unrelated,Odd
pgp175,5,774,related,Odd
pgp175,6,778,related,Even
pgp175,6,735.9999999998836,unrelated,Even
pgp175,7,918.9999999999854,related,Odd
pgp175,7,942,unrelated,Odd
pgp175,8,842.9999999999418,related,Even
pgp175,8,650,unrelated,Even
pgp175,9,680,unrelated,Odd
pgp175,9,790,related,Odd
pgp175,10,830,unrelated,Even
pgp175,10,859,related,Even
pgp175,11,724,unrelated,Odd
pgp175,11,855.0000000000582,related,Odd
pgp175,12,835,unrelated,Even
pgp175,12,791,related,Even
pgp175,13,885.9999999999709,unrelated,Odd
pgp175,13,1016,related,Odd
pgp175,14,864.9999999999709,unrelated,Even
pgp175,14,726,related,Even
pgp175,15,1063,unrelated,Odd
pgp175,15,781,related,Odd
pgp175,16,881,related,Even
pgp175,16,844,unrelated,Even
pgp175,17,890,unrelated,Odd
pgp175,17,956,related,Odd
pgp175,18,789,unrelated,Even
pgp175,18,1132,related,Even
pgp175,19,589,unrelated,Odd
pgp175,19,625,related,Odd
pgp175,20,841,related,Even
pgp175,20,862.9999999998836,unrelated,Even
pgp175,21,742,related,Odd
pgp175,21,727,unrelated,Odd
pgp175,22,1234,unrelated,Even
pgp175,22,721,related,Even
pgp175,23,697,related,Odd
pgp175,23,942,unrelated,Odd
pgp175,24,895.0000000001164,unrelated,Even
pgp175,24,702,related,Even
pgp175,25,869,related,Odd
pgp175,25,728.0000000001164,unrelated,Odd
pgp175,26,817,related,Even
pgp175,26,651,unrelated,Even
pgp175,27,852,related,Odd
pgp175,27,968,unrelated,Odd
pgp175,28,622.9999999999418,related,Even
pgp175,28,699,unrelated,Even
pgp175,29,1026,unrelated,Odd
pgp175,29,666,related,Odd
pgp175,30,993.0000000000582,related,Even
pgp175,30,933,unrelated,Even
pgp175,31,756.0000000000582,related,Odd
pgp175,31,811,unrelated,Odd
pgp175,32,832,unrelated,Even
pgp175,32,599,related,Even
pgp175,33,876,unrelated,Odd
pgp175,33,698,related,Odd
pgp175,34,761,related,Even
pgp175,34,889,unrelated,Even
pgp175,35,614.9999999999709,related,Odd
pgp175,35,1102,unrelated,Odd
pgp175,36,556.0000000000582,related,Even
pgp175,36,747,unrelated,Even
pgp175,37,658,unrelated,Odd
pgp175,37,875,related,Odd
pgp175,38,816,related,Even
pgp175,38,804,unrelated,Even
pgp175,39,872,unrelated,Odd
pgp175,39,665,related,Odd
pgp175,40,839,related,Even
pgp175,40,939,unrelated,Even
puh077,1,652,related,Odd
puh077,1,497,unrelated,Odd
puh077,2,507,unrelated,Even
puh077,2,684,related,Even
puh077,3,679,related,Odd
puh077,4,611,related,Even
puh077,4,604,unrelated,Even
puh077,5,500,related,Odd
puh077,5,526,unrelated,Odd
puh077,6,541,related,Even
puh077,6,579,unrelated,Even
puh077,7,582,unrelated,Odd
puh077,7,546,related,Odd
puh077,8,591,related,Even
puh077,8,534,unrelated,Even
puh077,9,645,unrelated,Odd
puh077,9,504,related,Odd
puh077,10,574,related,Even
puh077,10,878,unrelated,Even
puh077,11,769,unrelated,Odd
puh077,11,663,related,Odd
puh077,12,578,related,Even
puh077,12,745,unrelated,Even
puh077,14,666,unrelated,Even
puh077,14,697,related,Even
puh077,15,487,related,Odd
puh077,15,561,unrelated,Odd
puh077,16,582,related,Even
puh077,16,695,unrelated,Even
puh077,18,1382,related,Even
puh077,18,579,unrelated,Even
puh077,19,733,unrelated,Odd
puh077,19,641,related,Odd
puh077,20,706,related,Even
puh077,20,669,unrelated,Even
puh077,21,720,unrelated,Odd
puh077,21,515,related,Odd
puh077,22,497,unrelated,Even
puh077,22,520,related,Even
puh077,23,590,related,Odd
puh077,23,745,unrelated,Odd
puh077,24,1233,unrelated,Even
puh077,24,508,related,Even
puh077,25,685,related,Odd
puh077,25,435,unrelated,Odd
puh077,26,662,unrelated,Even
puh077,26,513,related,Even
puh077,27,494,unrelated,Odd
puh077,27,645,related,Odd
puh077,28,673,related,Even
puh077,28,551,unrelated,Even
puh077,29,1015,related,Odd
puh077,29,651,unrelated,Odd
puh077,31,920,related,Odd
puh077,31,666,unrelated,Odd
puh077,33,743,related,Odd
puh077,33,756,unrelated,Odd
puh077,34,653,unrelated,Even
puh077,34,624,related,Even
puh077,35,522,related,Odd
puh077,35,500,unrelated,Odd
puh077,36,583,unrelated,Even
puh077,36,942,related,Even
puh077,37,544,unrelated,Odd
puh077,37,483,related,Odd
puh077,38,516,unrelated,Even
puh077,38,586,related,Even
puh077,39,580,unrelated,Odd
puh077,39,576,related,Odd
puh077,40,552,related,Even
puh077,40,619,unrelated,Even
qfp073,2,685,unrelated,Even
qfp073,2,552,related,Even
qfp073,3,546,related,Odd
qfp073,3,549,unrelated,Odd
qfp073,4,660,unrelated,Even
qfp073,4,636,related,Even
qfp073,5,473,related,Odd
qfp073,5,520,unrelated,Odd
qfp073,6,596,related,Even
qfp073,6,555,unrelated,Even
qfp073,7,695,related,Odd
qfp073,7,494.9999999999418,unrelated,Odd
qfp073,8,688,related,Even
qfp073,8,558,unrelated,Even
qfp073,9,588,unrelated,Odd
qfp073,9,679.0000000149012,related,Odd
qfp073,10,668,related,Even
qfp073,10,649,unrelated,Even
qfp073,11,520,related,Odd
qfp073,11,680.0000000149012,unrelated,Odd
qfp073,12,1042.9999999999418,related,Even
qfp073,12,529,unrelated,Even
qfp073,13,647.0000000001164,unrelated,Odd
qfp073,13,643.0000000149012,related,Odd
qfp073,15,636,unrelated,Odd
qfp073,15,594,related,Odd
qfp073,16,690,related,Even
qfp073,16,552,unrelated,Even
qfp073,17,638,unrelated,Odd
qfp073,17,560.9999999998836,related,Odd
qfp073,18,658,related,Even
qfp073,18,1480,unrelated,Even
qfp073,19,651,unrelated,Odd
qfp073,19,699,related,Odd
qfp073,20,604.0000000000291,related,Even
qfp073,20,623.0000000000582,unrelated,Even
qfp073,21,599,related,Odd
qfp073,21,549,unrelated,Odd
qfp073,22,610,related,Even
qfp073,22,645.9999999850988,unrelated,Even
qfp073,23,489,related,Odd
qfp073,23,577.9999999998836,unrelated,Odd
qfp073,24,974,unrelated,Even
qfp073,24,644,related,Even
qfp073,25,417,related,Odd
qfp073,25,881,unrelated,Odd
qfp073,26,1413,related,Even
qfp073,26,699,unrelated,Even
qfp073,27,779,related,Odd
qfp073,28,675,related,Even
qfp073,29,2334,unrelated,Odd
qfp073,29,635,related,Odd
qfp073,31,691,unrelated,Odd
qfp073,31,625,related,Odd
qfp073,32,603.9999999999927,unrelated,Even
qfp073,32,1156,related,Even
qfp073,33,625.9999999999709,related,Odd
qfp073,33,769,unrelated,Odd
qfp073,34,585.9999999999927,unrelated,Even
qfp073,34,508.9999999999927,related,Even
qfp073,35,1061,unrelated,Odd
qfp073,35,648,related,Odd
qfp073,36,656.9999999999418,related,Even
qfp073,36,655,unrelated,Even
qfp073,37,542,related,Odd
qfp073,37,680,unrelated,Odd
qfp073,38,554,unrelated,Even
qfp073,38,499,related,Even
qfp073,39,586,unrelated,Odd
qfp073,39,621,related,Odd
qfp073,40,619,unrelated,Even
qfp073,40,667,related,Even
qnj262,1,414.30000006221235,unrelated,Odd
qnj262,1,488.744999980554,related,Odd
qnj262,2,407.79500000644475,unrelated,Even
qnj262,2,445.3049999428913,related,Even
qnj262,3,568.08999995701015,unrelated,Odd
qnj262,3,452.8249999275431,related,Odd
qnj262,4,443.74999997671694,related,Even
qnj262,4,496.4850000105798,unrelated,Even
qnj262,5,545.7049999386072,unrelated,Odd
qnj262,5,457.7399999834597,related,Odd
qnj262,6,434.320000000298,unrelated,Even
qnj262,6,460.6950000161305,related,Even
qnj262,7,752.6599999982864,unrelated,Odd
qnj262,7,451.40499994158745,related,Odd
qnj262,8,508.6100000189617,unrelated,Even
qnj262,8,380.534999887459,related,Even
qnj262,9,510.11999999172986,related,Odd
qnj262,9,466.28499997314066,unrelated,Odd
qnj262,10,416.3900000276044,related,Even
qnj262,10,452.7549999766052,unrelated,Even
qnj262,11,574.0300000179559,unrelated,Odd
qnj262,11,386.2199999857694,related,Odd
qnj262,12,507.2749999817461,unrelated,Even
qnj262,12,416.0899999551475,related,Even
qnj262,13,577.3000000044703,related,Odd
qnj262,13,472.0499999821186,unrelated,Odd
qnj262,14,491.7100000893697,related,Even
qnj262,14,617.2800000058487,unrelated,Even
qnj262,15,515.3150000842288,unrelated,Odd
qnj262,15,454.8150000628084,related,Odd
qnj262,16,587.4400000320747,related,Even
qnj262,16,533.6249999236315,unrelated,Even
qnj262,17,630.7950000045821,related,Odd
qnj262,17,583.3050000946969,unrelated,Odd
qnj262,18,561.6800000425428,unrelated,Even
qnj262,18,455.9800000861287,related,Even
qnj262,19,510.39499999023974,related,Odd
qnj262,19,533.3450000034645,unrelated,Odd
qnj262,20,641.9750000350177,related,Even
qnj262,20,486.1149999778718,unrelated,Even
qnj262,21,564.8250000085682,unrelated,Odd
qnj262,21,448.1000000378117,related,Odd
qnj262,22,456.7350000143051,unrelated,Even
qnj262,22,451.1750000528991,related,Even
qnj262,23,679.399999906309,unrelated,Odd
qnj262,23,497.1600000280887,related,Odd
qnj262,24,563.7350000906736,unrelated,Even
qnj262,24,529.5400000177324,related,Even
qnj262,25,425.3199999220669,related,Odd
qnj262,25,488.9899999834597,unrelated,Odd
qnj262,26,543.0950000882149,unrelated,Even
qnj262,26,436.0500000184402,related,Even
qnj262,27,544.7949999943376,related,Odd
qnj262,27,472.12000004947186,unrelated,Odd
qnj262,28,498.4599999152124,related,Even
qnj262,28,514.035000000149,unrelated,Even
qnj262,29,421.72999994363636,related,Odd
qnj262,29,425.6100000347942,unrelated,Odd
qnj262,30,755.0000000046566,related,Even
qnj262,30,610.9300000825897,unrelated,Even
qnj262,31,553.0499999877065,related,Odd
qnj262,31,488.7050000252202,unrelated,Odd
qnj262,32,536.6099999519065,related,Even
qnj262,32,565.6500000040978,unrelated,Even
qnj262,33,527.4600000120699,related,Odd
qnj262,33,625.110000022687,unrelated,Odd
qnj262,34,472.1849999623373,related,Even
qnj262,34,489.96499995701015,unrelated,Even
qnj262,36,491.4250000147149,related,Even
qnj262,36,523.6899999435991,unrelated,Even
qnj262,37,464.6400000201538,unrelated,Odd
qnj262,37,527.3250000318512,related,Odd
qnj262,38,454.71000007819384,related,Even
qnj262,38,451.8350000726059,unrelated,Even
qnj262,39,493.40499995741993,related,Odd
qnj262,39,472.75500011164695,unrelated,Odd
qnj262,40,597.7650000713766,unrelated,Even
qnj262,40,475.70499998982996,related,Even
qoh231,1,686,related,Odd
qoh231,1,1077,unrelated,Odd
qoh231,2,696,related,Even
qoh231,2,480,unrelated,Even
qoh231,4,2041.9999999999418,unrelated,Even
qoh231,4,638,related,Even
qoh231,5,685,unrelated,Odd
qoh231,5,1234.9999999999418,related,Odd
qoh231,6,804,unrelated,Even
qoh231,6,675,related,Even
qoh231,8,699,unrelated,Even
qoh231,8,523,related,Even
qoh231,9,625,unrelated,Odd
qoh231,9,658.0000000000291,related,Odd
qoh231,10,643,unrelated,Even
qoh231,10,616.9999999998836,related,Even
qoh231,11,596,related,Odd
qoh231,11,1292.9999999999418,unrelated,Odd
qoh231,12,758,unrelated,Even
qoh231,12,592.9999999999709,related,Even
qoh231,14,732.0000000001164,unrelated,Even
qoh231,14,1256.9999999998836,related,Even
qoh231,15,580,related,Odd
qoh231,15,623,unrelated,Odd
qoh231,16,795,related,Even
qoh231,16,776,unrelated,Even
qoh231,17,826,related,Odd
qoh231,17,627,unrelated,Odd
qoh231,18,1659,related,Even
qoh231,18,632.0000000001164,unrelated,Even
qoh231,19,727,related,Odd
qoh231,20,912,related,Even
qoh231,20,1079,unrelated,Even
qoh231,21,693,unrelated,Odd
qoh231,21,823.0000000001164,related,Odd
qoh231,22,1046,related,Even
qoh231,22,1109,unrelated,Even
qoh231,23,874,related,Odd
qoh231,23,705,unrelated,Odd
qoh231,24,578,related,Even
qoh231,24,679.9999999999418,unrelated,Even
qoh231,25,555,unrelated,Odd
qoh231,25,653,related,Odd
qoh231,27,690,related,Odd
qoh231,27,647,unrelated,Odd
qoh231,28,657,unrelated,Even
qoh231,28,637,related,Even
qoh231,29,1014.0000000000291,related,Odd
qoh231,29,692,unrelated,Odd
qoh231,30,928.0000000000146,related,Even
qoh231,31,696.9999999999709,related,Odd
qoh231,31,835,unrelated,Odd
qoh231,32,934,related,Even
qoh231,32,1016,unrelated,Even
qoh231,33,757.0000000000582,unrelated,Odd
qoh231,33,767.9999999998836,related,Odd
qoh231,35,604.9999999999418,unrelated,Odd
qoh231,35,585,related,Odd
qoh231,37,525.0000000000582,related,Odd
qoh231,37,1329,unrelated,Odd
qoh231,38,609,unrelated,Even
qoh231,38,1404.9999999998836,related,Even
qoh231,39,714,unrelated,Odd
qoh231,39,616,related,Odd
qoh231,40,668,related,Even
qoh231,40,699,unrelated,Even
rdx072,1,517.1899999841116,unrelated,Odd
rdx072,1,479.8799999989569,related,Odd
rdx072,2,539.760000014212,unrelated,Even
rdx072,2,619.4350000005215,related,Even
rdx072,3,804.1800000064541,unrelated,Odd
rdx072,3,437.96999999904074,related,Odd
rdx072,4,511.1099999921862,unrelated,Even
rdx072,4,607.8549999801908,related,Even
rdx072,5,534.0950000099838,unrelated,Odd
rdx072,5,477.94000001158565,related,Odd
rdx072,6,714.9599999829661,unrelated,Even
rdx072,6,508.9000000152737,related,Even
rdx072,7,508.84499997482635,unrelated,Odd
rdx072,7,603.6399999866262,related,Odd
rdx072,8,514.9600000004284,related,Even
rdx072,8,489.3750000046566,unrelated,Even
rdx072,9,644.8099999979604,related,Odd
rdx072,9,546.55499997898,unrelated,Odd
rdx072,10,568.7449999968521,related,Even
rdx072,10,480.5399999895599,unrelated,Even
rdx072,11,816.0949999873992,related,Odd
rdx072,11,497.5149999954738,unrelated,Odd
rdx072,12,616.4249999856111,unrelated,Even
rdx072,12,507.09999998798594,related,Even
rdx072,13,523.0400000000373,unrelated,Odd
rdx072,13,441.980000003241,related,Odd
rdx072,14,655.9300000080839,unrelated,Even
rdx072,14,595.8799999789335,related,Even
rdx072,15,574.2649999738205,unrelated,Odd
rdx072,15,536.4149999804795,related,Odd
rdx072,16,525.9699999878649,unrelated,Even
rdx072,16,733.5299999976996,related,Even
rdx072,17,680.7649999973364,related,Odd
rdx072,17,652.3900000029244,unrelated,Odd
rdx072,18,451.1400000192225,unrelated,Even
rdx072,18,456.0099999944214,related,Even
rdx072,19,765.4449999972712,related,Odd
rdx072,19,507.3350000020582,unrelated,Odd
rdx072,20,536.6100000101142,unrelated,Even
rdx072,20,595.0400000147056,related,Even
rdx072,21,513.0000000062864,unrelated,Odd
rdx072,21,492.21999998553656,related,Odd
rdx072,22,489.6700000099372,related,Even
rdx072,22,568.2750000269152,unrelated,Even
rdx072,23,541.86500000651,unrelated,Odd
rdx072,23,692.204999999376,related,Odd
